route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
08251125-56,20251120,20251120-56-56271,56 - DC Oshawa GO,,0,MDDS9105,401536,1,1,56
08251125-56,20251120,20251120-56-56060,56 - Oakville GO,,1,MDDS9105,401533,1,1,56
08251125-41,20251120,20251120-41-41310,41 - Pickering GO,,0,MDDS9104,401512,1,1,41
08251125-41,20251120,20251120-41-41101,41 - Hamilton GO,,1,MDDS9104,401513,1,1,41
08251125-56,20251120,20251120-56-56571,56 - DC Oshawa GO,,0,MDDS9103,401536,1,1,56
08251125-56,20251120,20251120-56-56390,56 - Oakville GO,,1,MDDS9103,401533,1,1,56
08251125-56,20251120,20251120-56-56251,56 - DC Oshawa GO,,0,MDDS9103,401536,1,1,56
08251125-56,20251120,20251120-56-56050,56 - Oakville GO,,1,MDDS9103,401533,1,1,56
08251125-41,20251120,20251120-41-41680,41 - Pickering GO,,0,MDDS9102,401512,1,1,41
08251125-41,20251120,20251120-41-41411,41 - Hamilton GO,,1,MDDS9102,401513,1,1,41
08251125-41,20251120,20251120-41-41270,41 - Pickering GO,,0,MDDS9102,401512,1,1,41
08251125-41,20251120,20251120-41-41081,41 - Hamilton GO,,1,MDDS9102,401513,1,1,41
08251125-56,20251120,20251120-56-56131,56 - DC Oshawa GO,,0,MDDS9101,401536,1,1,56
08251125-56,20251120,20251120-56-56000,56 - Oakville GO,,1,MDDS9101,401533,1,1,56
08251125-71,20251120,20251120-71-71961,71C - Old Elm GO,,0,MDDS6107,401576,1,1,71C
08251125-71,20251120,20251120-71-71910,71C - Union Station,,1,MDDS6107,401577,1,1,71C
08251125-68,20251120,20251120-68-68930,68B - East Gwillimbury GO,,1,MDDS6107,401565,1,1,68B
08251125-68,20251120,20251120-68-68713,68 - Barrie Terminal,,0,MDDS6107,401564,1,1,68
08251125-65,20251120,20251120-65-65520,65 - Union Station,,1,MDDS6106,401543,1,1,65
08251125-68,20251120,20251120-68-68761,68 - Barrie Terminal,,0,MDDS6105,401564,1,1,68
08251125-61,20251120,20251120-61-61721,61 - Bloomington GO,,0,MDDS6105,401539,1,1,61
08251125-65,20251120,20251120-65-65670,65 - Union Station,,1,MDDS6105,401543,1,1,65
08251125-66,20251120,20251120-66-66441,66 - East Gwillimbury GO,,0,MDDS6105,401556,1,1,66
08251125-66,20251120,20251120-66-66610,66 - Hwy. 407 Bus Term,,1,MDDS6105,401557,1,1,66
08251125-65,20251120,20251120-65-65620,65 - Union Station,,1,MDDS6104,401543,1,1,65
08251125-61,20251120,20251120-61-61381,61 - Bloomington GO,,0,MDDS6104,401539,1,1,61
08251125-61,20251120,20251120-61-61370,61 - Union Station,,1,MDDS6104,401540,1,1,61
08251125-67,20251120,20251120-67-67601,67 - Woodbine/404,,0,MDDS6103,401559,1,1,67
08251125-41,20251120,20251120-41-41423,41A - Square One,,1,MDDS6103,401507,1,1,41A
08251125-41,20251120,20251120-41-41262,41A - Pickering GO,,0,MDDS6103,401510,1,1,41A
08251125-67,20251120,20251120-67-67240,67 - Finch Terminal,,1,MDDS6103,401558,1,1,67
08251125-61,20251120,20251120-61-61341,61 - Bloomington GO,,0,MDDS6102,401539,1,1,61
08251125-61,20251120,20251120-61-61320,61 - Union Station,,1,MDDS6102,401540,1,1,61
08251125-66,20251120,20251120-66-66101,66 - East Gwillimbury GO,,0,MDDS6102,401556,1,1,66
08251125-66,20251120,20251120-66-66140,66 - Hwy. 407 Bus Term,,1,MDDS6102,401557,1,1,66
08251125-70,20251120,20251120-70-70380,70D - Mount Joy GO,,1,MDDS6101,401571,1,1,70D
08251125-70,20251120,20251120-70-70331,70D - Uxbridge,,0,MDDS6101,401573,1,1,70D
08251125-41,20251120,20251120-41-41118,41F - U of T Scarborough,,0,MDDS6101,401515,1,1,41F
08251125-67,20251120,20251120-67-67110,67 - Finch Terminal,,1,MDDS6101,401558,1,1,67
08251125-36,20251120,20251120-36-36640,36B - York Mills Term,,0,MDDS5135,401497,1,1,36B
08251125-32,20251120,20251120-32-32453,32B - Bramalea Term,,1,MDDS5135,401482,1,1,32B
08251125-16,20251120,20251120-16-16930,16 - Union Station,,0,MDDS5134,401405,1,1,16
08251125-16,20251120,20251120-16-16861,16 - Hamilton GO,,1,MDDS5134,401404,1,1,16
08251125-56,20251120,20251120-56-56680,56 - Oakville GO,,1,MDDS5134,401533,1,1,56
08251125-96,20251120,20251120-96-96541,96B - DC Oshawa GO,,0,MDDS5134,402121,1,1,96B
08251125-92,20251120,20251120-92-92830,92 - Yorkdale Term,,1,MDDS5133,402116,1,1,92
08251125-92,20251120,20251120-92-92731,92 - DC Oshawa GO,,0,MDDS5133,402114,1,1,92
08251125-33,20251120,20251120-33-33640,33A - York Mills Term,,0,MDDS5133,401485,1,1,33A
08251125-32,20251120,20251120-32-32431,32 - Trinity Common,,1,MDDS5133,401481,1,1,32
08251125-92,20251120,20251120-92-92890,92 - Yorkdale Term,,1,MDDS5132,402116,1,1,92
08251125-92,20251120,20251120-92-92841,92 - DC Oshawa GO,,0,MDDS5132,402114,1,1,92
08251125-19,20251120,20251120-19-19780,19 - Finch Terminal,,0,MDDS5132,401427,1,1,19
08251125-25,20251120,20251120-25-25690,25 - Square One,,0,MDDS5132,401445,1,1,25
08251125-30,20251120,20251120-30-30551,30 - U of Waterloo,,1,MDDS5132,401466,1,1,30
08251125-41,20251120,20251120-41-41700,41 - Pickering GO,,0,MDDS5131,401512,1,1,41
08251125-47,20251120,20251120-47-47463,47A - Hamilton GO,,1,MDDS5131,401523,1,1,47A
08251125-19,20251120,20251120-19-19531,19 - Square One,,1,MDDS5131,401428,1,1,19
08251125-16,20251120,20251120-16-16840,16 - Union Station,,0,MDDS5130,401405,1,1,16
08251125-16,20251120,20251120-16-16761,16 - Hamilton GO,,1,MDDS5130,401404,1,1,16
08251125-71,20251120,20251120-71-71650,71 - Union Station,,1,MDDS5130,401578,1,1,71
08251125-67,20251120,20251120-67-67481,67 - Woodbine/404,,0,MDDS5130,401559,1,1,67
08251125-47,20251120,20251120-47-47810,47 - Hwy. 407 Bus Term,,0,MDDS5129,401520,1,1,47
08251125-41,20251120,20251120-41-41481,41 - Hamilton GO,,1,MDDS5129,401513,1,1,41
08251125-21,20251120,20251120-21-21741,21C - Square One,,1,MDDS5128,401429,1,1,21C
08251125-70,20251120,20251120-70-70650,70 - Unionville GO,,1,MDDS5128,401574,1,1,70
08251125-70,20251120,20251120-70-70491,70D - Uxbridge,,0,MDDS5128,401573,1,1,70D
08251125-47,20251120,20251120-47-47836,47D - Hwy. 407 Bus Term,,0,MDDS5127,401519,1,1,47D
08251125-29,20251120,20251120-29-29720,29A - Square One,,0,MDDS5127,401457,1,1,29A
08251125-33,20251120,20251120-33-33501,33 - U of Guelph,,1,MDDS5127,401488,1,1,33
08251125-48,20251120,20251120-48-48731,48 - U of Guelph,,1,MDDS5126,401525,1,1,48
08251125-47,20251120,20251120-47-47576,47D - Hwy. 407 Bus Term,,0,MDDS5126,401519,1,1,47D
08251125-40,20251120,20251120-40-40451,40 - Hamilton GO,,1,MDDS5126,401506,1,1,40
08251125-33,20251120,20251120-33-33710,33 - York Mills Term,,0,MDDS5125,401492,1,1,33
08251125-33,20251120,20251120-33-33451,33 - U of Guelph,,1,MDDS5125,401488,1,1,33
08251125-30,20251120,20251120-30-30480,30 - Hwy. 407 Bus Term,,0,MDDS5124,401464,1,1,30
08251125-30,20251120,20251120-30-30411,30 - U of Waterloo,,1,MDDS5124,401466,1,1,30
08251125-71,20251120,20251120-71-71620,71E - Union Station,,1,MDDS5123,401575,1,1,71E
08251125-54,20251120,20251120-54-54441,54 - Mount Joy GO,,0,MDDS5123,401530,1,1,54
08251125-54,20251120,20251120-54-54400,54 - Hwy. 407 Bus Term,,1,MDDS5123,401531,1,1,54
08251125-27,20251120,20251120-27-27700,27A - Finch Terminal,,0,MDDS5122,401454,1,1,27A
08251125-27,20251120,20251120-27-27521,27A - Milton GO,,1,MDDS5122,401456,1,1,27A
08251125-27,20251120,20251120-27-27440,27B - Finch Terminal,,0,MDDS5122,401453,1,1,27B
08251125-27,20251120,20251120-27-27371,27B - Meadowvale GO,,1,MDDS5122,401455,1,1,27B
08251125-30,20251120,20251120-30-30710,30 - Hwy. 407 Bus Term,,0,MDDS5121,401464,1,1,30
08251125-25,20251120,20251120-25-25581,25 - U of Waterloo,,1,MDDS5121,401450,1,1,25
08251125-40,20251107,20251107-40-40291,40 - Hamilton GO,,1,steep025,401506,1,1,40
08251125-56,20251107,20251107-56-56527,56C - Unionville GO,,0,steep024,401535,1,1,56C
08251125-21,20251107,20251107-21-21393,21E - Lisgar GO,,1,steep024,401440,1,1,21E
08251125-16,20251107,20251107-16-16360,16 - Union Station,,0,steep024,401405,1,1,16
08251125-47,20251107,20251107-47-47133,47D - McMaster U,,1,steep024,401518,1,1,47D
08251125-48,20251107,20251107-48-48380,48 - Hwy. 407 Bus Term,,0,steep023,401524,1,1,48
08251125-48,20251107,20251107-48-48181,48 - U of Guelph,,1,steep023,401525,1,1,48
08251125-19,20251107,20251107-19-19150,19 - Finch Terminal,,0,steep022,401427,1,1,19
08251125-19,20251107,20251107-19-19450,19 - Finch Terminal,,0,steep021,401427,1,1,19
08251125-19,20251107,20251107-19-19391,19 - Square One,,1,steep021,401428,1,1,19
08251125-40,20251107,20251107-40-40260,40 - Richmond Hill Ctr,,0,steep021,401505,1,1,40
08251125-40,20251107,20251107-40-40171,40 - Hamilton GO,,1,steep021,401506,1,1,40
08251125-40,20251107,20251107-40-40410,40 - Richmond Hill Ctr,,0,steep020,401505,1,1,40
08251125-41,20251107,20251107-41-41171,41 - Hamilton GO,,1,steep020,401513,1,1,41
08251125-48,20251107,20251107-48-48420,48 - Hwy. 407 Bus Term,,0,steep018,401524,1,1,48
08251125-29,20251107,20251107-29-29251,29A - U of Guelph,,1,steep018,401460,1,1,29A
08251125-12,20251107,20251107-12-12742,12B - Burlington GO,,0,niagG002,401395,1,1,12B
08251125-12,20251107,20251107-12-12603,12B - Niagara Falls,,1,niagG002,401394,1,1,12B
08251125-12,20251107,20251107-12-12530,12 - Burlington Carpool,,0,niagG002,401392,1,1,12
08251125-11,20251107,20251107-11-11201,11 - Brock University,,1,niagG001,401389,1,1,11
08251125-11,20251107,20251107-11-11440,11 - Aldershot GO,,0,niagG001,401390,1,1,11
08251125-11,20251107,20251107-11-11061,11 - Brock University,,1,niagG001,401389,1,1,11
08251125-41,20251107,20251107-41-41840,41 - Pickering GO,,0,MDDS9128,401512,1,1,41
08251125-41,20251107,20251107-41-41521,41 - Hamilton GO,,1,MDDS9128,401513,1,1,41
08251125-56,20251107,20251107-56-56380,56 - Oakville GO,,1,MDDS9120,401533,1,1,56
08251125-88,20251107,20251107-88-88870,88 - Trent U,,0,MDDS9119,402102,1,1,88
08251125-88,20251107,20251107-88-88681,88 - DC Oshawa GO,,1,MDDS9119,402104,1,1,88
08251125-88,20251107,20251107-88-88680,88 - Trent U,,0,MDDS9119,402102,1,1,88
08251125-88,20251107,20251107-88-88461,88C - DC Oshawa GO,,1,MDDS9119,402101,1,1,88C
08251125-88,20251107,20251107-88-88480,88C - Trent U,,0,MDDS9119,402100,1,1,88C
08251125-41,20251107,20251107-41-41860,41 - Pickering GO,,0,MDDS9115,401512,1,1,41
08251125-36,20251105,20251105-36-36731,36B - Bramalea Term,,1,MDDS3136,401498,1,1,36B
08251125-40,20251105,20251105-40-40620,40 - Richmond Hill Ctr,,0,MDDS3136,401505,1,1,40
08251125-41,20251105,20251105-41-41391,41 - Hamilton GO,,1,MDDS3136,401513,1,1,41
08251125-41,20251105,20251105-41-41254,41C - Centennial College,,0,MDDS3136,401511,1,1,41C
08251125-27,20251105,20251105-27-27581,27A - Milton GO,,1,MDDS3135,401456,1,1,27A
08251125-27,20251105,20251105-27-27510,27A - Finch Terminal,,0,MDDS3135,401454,1,1,27A
08251125-21,20251105,20251105-21-21351,21 - Milton GO,,1,MDDS3135,401442,1,1,21
08251125-21,20251105,20251105-21-21294,21A - Union Station,,0,MDDS3135,401430,1,1,21A
08251125-41,20251105,20251105-41-41513,41A - Square One,,1,MDDS3133,401507,1,1,41A
08251125-41,20251105,20251105-41-41370,41 - Pickering GO,,0,MDDS3133,401512,1,1,41
08251125-47,20251105,20251105-47-47185,47G - McMaster U,,1,MDDS3133,401516,1,1,47G
08251125-41,20251105,20251105-41-41525,41C - Square One,,1,MDDS3132,401508,1,1,41C
08251125-41,20251105,20251105-41-41422,41B - Centennial College,,0,MDDS3132,401509,1,1,41B
08251125-47,20251105,20251105-47-47255,47G - McMaster U,,1,MDDS3132,401516,1,1,47G
08251125-21,20251105,20251105-21-21242,21B - Union Station,,0,MDDS3132,401432,1,1,21B
08251125-25,20251105,20251105-25-25592,25A - Square One,,0,MDDS3131,401449,1,1,25A
08251125-47,20251105,20251105-47-47624,47G - Erin Mills,,0,MDDS3129,401517,1,1,47G
08251125-12,20251105,20251105-12-12592,12B - Burlington GO,,0,MDDS3129,401395,1,1,12B
08251125-12,20251105,20251105-12-12443,12B - Niagara Falls,,1,MDDS3129,401394,1,1,12B
08251125-12,20251105,20251105-12-12402,12B - Burlington GO,,0,MDDS3129,401395,1,1,12B
08251125-12,20251105,20251105-12-12283,12B - Niagara Falls,,1,MDDS3129,401394,1,1,12B
08251125-47,20251105,20251105-47-47105,47G - McMaster U,,1,MDDS3129,401516,1,1,47G
08251125-41,20251105,20251105-41-41463,41A - Square One,,1,MDDS3128,401507,1,1,41A
08251125-41,20251105,20251105-41-41354,41C - Centennial College,,0,MDDS3128,401511,1,1,41C
08251125-25,20251105,20251105-25-25300,25 - Square One,,0,MDDS3128,401445,1,1,25
08251125-25,20251105,20251105-25-25203,25A - U of Waterloo,,1,MDDS3128,401452,1,1,25A
08251125-19,20251105,20251105-19-19571,19 - Square One,,1,MDDS3127,401428,1,1,19
08251125-19,20251105,20251105-19-19460,19 - Finch Terminal,,0,MDDS3127,401427,1,1,19
08251125-25,20251105,20251105-25-25380,25 - Square One,,0,MDDS3127,401445,1,1,25
08251125-25,20251105,20251105-25-25303,25A - U of Waterloo,,1,MDDS3127,401452,1,1,25A
08251125-47,20251105,20251105-47-47095,47G - McMaster U,,1,MDDS3127,401516,1,1,47G
08251125-47,20251105,20251105-47-47594,47G - Erin Mills,,0,MDDS3126,401517,1,1,47G
08251125-17,20251105,20251105-17-17430,17 - Hamilton GO,,1,MDDS3126,401407,1,1,17
08251125-17,20251105,20251105-17-17241,17 - U of Waterloo,,0,MDDS3126,401406,1,1,17
08251125-47,20251105,20251105-47-47085,47G - McMaster U,,1,MDDS3126,401516,1,1,47G
08251125-47,20251105,20251105-47-47564,47G - Erin Mills,,0,MDDS3125,401517,1,1,47G
08251125-15,20251105,20251105-15-15650,15 - Aldershot GO,,0,MDDS3125,401399,1,1,15
08251125-41,20251105,20251105-41-41281,41 - Hamilton GO,,1,MDDS3125,401513,1,1,41
08251125-41,20251105,20251105-41-41122,41A - Pickering GO,,0,MDDS3125,401510,1,1,41A
08251125-25,20251105,20251105-25-25532,25C - Square One,,0,MDDS3124,401446,1,1,25C
08251125-17,20251105,20251105-17-17401,17 - U of Waterloo,,0,MDDS3124,401406,1,1,17
08251125-17,20251105,20251105-17-17270,17 - Hamilton GO,,1,MDDS3124,401407,1,1,17
08251125-25,20251105,20251105-25-25171,25 - U of Waterloo,,1,MDDS3124,401450,1,1,25
08251125-56,20251105,20251105-56-56512,56A - Square One,,1,MDDS3123,401532,1,1,56A
08251125-56,20251105,20251105-56-56351,56 - DC Oshawa GO,,0,MDDS3123,401536,1,1,56
08251125-47,20251105,20251105-47-47165,47G - McMaster U,,1,MDDS3123,401516,1,1,47G
08251125-47,20251105,20251105-47-47065,47G - McMaster U,,1,MDDS3123,401516,1,1,47G
08251125-47,20251105,20251105-47-47574,47G - Erin Mills,,0,MDDS3122,401517,1,1,47G
08251125-41,20251105,20251105-41-41371,41 - Hamilton GO,,1,MDDS3122,401513,1,1,41
08251125-94,20251105,20251105-94-94251,94 - Pickering GO,,0,MDDS3122,402118,1,1,94
08251125-47,20251105,20251105-47-47055,47G - McMaster U,,1,MDDS3122,401516,1,1,47G
08251125-21,20251105,20251105-21-21290,21C - Union Station,,0,MDDS3121,401433,1,1,21C
08251125-41,20251105,20251105-41-41068,41F - U of T Scarborough,,0,MDDS3121,401515,1,1,41F
08251125-41,20251105,20251105-41-41323,41A - Square One,,1,MDDS3120,401507,1,1,41A
08251125-41,20251105,20251105-41-41202,41A - Pickering GO,,0,MDDS3120,401510,1,1,41A
08251125-32,20251105,20251105-32-32160,32 - Finch Terminal,,0,MDDS3120,401483,1,1,32
08251125-27,20251105,20251105-27-27291,27B - Meadowvale GO,,1,MDDS3119,401455,1,1,27B
08251125-32,20251105,20251105-32-32260,32 - Finch Terminal,,0,MDDS3119,401483,1,1,32
08251125-32,20251105,20251105-32-32150,32 - Finch Terminal,,0,MDDS3119,401483,1,1,32
08251125-27,20251105,20251105-27-27201,27A - Milton GO,,1,MDDS3117,401456,1,1,27A
08251125-32,20251105,20251105-32-32140,32 - Finch Terminal,,0,MDDS3117,401483,1,1,32
08251125-41,20251105,20251105-41-41703,41A - Square One,,1,MDDS3116,401507,1,1,41A
08251125-56,20251105,20251105-56-56471,56 - DC Oshawa GO,,0,MDDS3116,401536,1,1,56
08251125-56,20251105,20251105-56-56310,56 - Oakville GO,,1,MDDS3116,401533,1,1,56
08251125-56,20251105,20251105-56-56111,56 - DC Oshawa GO,,0,MDDS3116,401536,1,1,56
08251125-47,20251105,20251105-47-47374,47G - Erin Mills,,0,MDDS3115,401517,1,1,47G
08251125-47,20251105,20251105-47-47253,47D - McMaster U,,1,MDDS3115,401518,1,1,47D
08251125-30,20251105,20251105-30-30190,30 - Hwy. 407 Bus Term,,0,MDDS3115,401464,1,1,30
08251125-30,20251105,20251105-30-30093,30A - U of Waterloo,,1,MDDS3115,401462,1,1,30A
08251125-25,20251105,20251105-25-25210,25 - Square One,,0,MDDS3114,401445,1,1,25
08251125-25,20251105,20251105-25-25081,25 - U of Waterloo,,1,MDDS3114,401450,1,1,25
08251125-48,20251105,20251105-48-48300,48 - Hwy. 407 Bus Term,,0,MDDS3112,401524,1,1,48
08251125-31,20251105,20251105-31-31081,31M - U of Guelph,,1,MDDS3112,401469,1,1,31M
08251125-94,20251105,20251105-94-94210,94 - Square One,,1,MDDS3111,402119,1,1,94
08251125-41,20251105,20251105-41-41002,41A - Pickering GO,,0,MDDS3111,401510,1,1,41A
08251125-27,20251105,20251105-27-27161,27B - Meadowvale GO,,1,MDDS3109,401455,1,1,27B
08251125-27,20251105,20251105-27-27080,27B - Finch Terminal,,0,MDDS3109,401453,1,1,27B
08251125-41,20251105,20251105-41-41363,41A - Square One,,1,MDDS3108,401507,1,1,41A
08251125-41,20251105,20251105-41-41250,41 - Pickering GO,,0,MDDS3108,401512,1,1,41
08251125-47,20251105,20251105-47-47021,47 - Hamilton GO,,1,MDDS3108,401521,1,1,47
08251125-41,20251105,20251105-41-41313,41A - Square One,,1,MDDS3107,401507,1,1,41A
08251125-41,20251105,20251105-41-41152,41A - Pickering GO,,0,MDDS3107,401510,1,1,41A
08251125-33,20251105,20251105-33-33080,33E - York Mills Term,,0,MDDS3107,401493,1,1,33E
08251125-27,20251105,20251105-27-27331,27B - Meadowvale GO,,1,MDDS3106,401455,1,1,27B
08251125-27,20251105,20251105-27-27240,27A - Finch Terminal,,0,MDDS3106,401454,1,1,27A
08251125-27,20251105,20251105-27-27101,27A - Milton GO,,1,MDDS3106,401456,1,1,27A
08251125-19,20251105,20251105-19-19040,19 - Finch Terminal,,0,MDDS3106,401427,1,1,19
08251125-16,20251105,20251105-16-16320,16 - Union Station,,0,MDDS3105,401405,1,1,16
08251125-40,20251105,20251105-40-40121,40 - Hamilton GO,,1,MDDS3105,401506,1,1,40
08251125-31,20251105,20251105-31-31040,31L - Union Station,,0,MDDS3105,401472,1,1,31L
08251125-21,20251105,20251105-21-21271,21 - Milton GO,,1,MDDS3104,401442,1,1,21
08251125-41,20251105,20251105-41-41094,41C - Centennial College,,0,MDDS3104,401511,1,1,41C
08251125-27,20251105,20251105-27-27131,27A - Milton GO,,1,MDDS3102,401456,1,1,27A
08251125-27,20251105,20251105-27-27060,27A - Finch Terminal,,0,MDDS3102,401454,1,1,27A
08251125-56,20251105,20251105-56-56230,56 - Oakville GO,,1,MDDS3101,401533,1,1,56
08251125-56,20251105,20251105-56-56041,56 - DC Oshawa GO,,0,MDDS3101,401536,1,1,56
08251125-48,20251105,20251105-48-48901,48 - U of Guelph,,1,MDDS2324,401525,1,1,48
08251125-47,20251105,20251105-47-47880,47 - Hwy. 407 Bus Term,,0,MDDS2324,401520,1,1,47
08251125-17,20251105,20251105-17-17700,17 - Hamilton GO,,1,MDDS2324,401407,1,1,17
08251125-21,20251105,20251105-21-21921,21 - Milton GO,,1,MDDS2323,401442,1,1,21
08251125-31,20251105,20251105-31-31880,31E - Union Station,,0,MDDS2323,401479,1,1,31E
08251125-30,20251105,20251105-30-30743,30A - U of Waterloo,,1,MDDS2323,401462,1,1,30A
08251125-30,20251105,20251105-30-30642,30A - Bramalea GO,,0,MDDS2323,401461,1,1,30A
08251125-21,20251105,20251105-21-21901,21 - Milton GO,,1,MDDS2322,401442,1,1,21
08251125-47,20251105,20251105-47-47850,47 - Hwy. 407 Bus Term,,0,MDDS2322,401520,1,1,47
08251125-17,20251105,20251105-17-17650,17 - Hamilton GO,,1,MDDS2322,401407,1,1,17
08251125-30,20251105,20251105-30-30791,30 - U of Waterloo,,1,MDDS2321,401466,1,1,30
08251125-30,20251105,20251105-30-30610,30 - Hwy. 407 Bus Term,,0,MDDS2321,401464,1,1,30
08251125-30,20251105,20251105-30-30851,30 - U of Waterloo,,1,MDDS2320,401466,1,1,30
08251125-36,20251105,20251105-36-36771,36B - Bramalea Term,,1,MDDS2320,401498,1,1,36B
08251125-36,20251105,20251105-36-36720,36B - York Mills Term,,0,MDDS2320,401497,1,1,36B
08251125-30,20251105,20251105-30-30602,30A - Bramalea GO,,0,MDDS2320,401461,1,1,30A
08251125-31,20251105,20251105-31-31923,31A - U of Guelph,,1,MDDS2319,401473,1,1,31A
08251125-16,20251105,20251105-16-16870,16 - Union Station,,0,MDDS2319,401405,1,1,16
08251125-16,20251105,20251105-16-16801,16 - Hamilton GO,,1,MDDS2319,401404,1,1,16
08251125-16,20251105,20251105-16-16780,16 - Union Station,,0,MDDS2319,401405,1,1,16
08251125-17,20251105,20251105-17-17590,17 - Hamilton GO,,1,MDDS2319,401407,1,1,17
08251125-25,20251105,20251105-25-25871,25 - U of Waterloo,,1,MDDS2318,401450,1,1,25
08251125-25,20251105,20251105-25-25800,25 - Square One,,0,MDDS2318,401445,1,1,25
08251125-25,20251105,20251105-25-25691,25 - U of Waterloo,,1,MDDS2318,401450,1,1,25
08251125-29,20251105,20251105-29-29680,29A - Square One,,0,MDDS2318,401457,1,1,29A
08251125-30,20251105,20251105-30-30881,30 - U of Waterloo,,1,MDDS2317,401466,1,1,30
08251125-30,20251105,20251105-30-30790,30 - Hwy. 407 Bus Term,,0,MDDS2317,401464,1,1,30
08251125-30,20251105,20251105-30-30711,30 - U of Waterloo,,1,MDDS2317,401466,1,1,30
08251125-30,20251105,20251105-30-30550,30 - Hwy. 407 Bus Term,,0,MDDS2317,401464,1,1,30
08251125-21,20251105,20251105-21-21805,21A - Milton GO,,1,MDDS2316,401438,1,1,21A
08251125-16,20251105,20251105-16-16740,16 - Union Station,,0,MDDS2316,401405,1,1,16
08251125-17,20251105,20251105-17-17520,17 - Hamilton GO,,1,MDDS2316,401407,1,1,17
08251125-17,20251105,20251105-17-17701,17 - U of Waterloo,,0,MDDS2315,401406,1,1,17
08251125-31,20251105,20251105-31-31570,31B - Bramalea GO,,0,MDDS2315,401478,1,1,31B
08251125-17,20251105,20251105-17-17781,17 - U of Waterloo,,0,MDDS2314,401406,1,1,17
08251125-16,20251105,20251105-16-16721,16 - Hamilton GO,,1,MDDS2314,401404,1,1,16
08251125-21,20251105,20251105-21-21600,21C - Union Station,,0,MDDS2314,401433,1,1,21C
08251125-25,20251105,20251105-25-25460,25 - Square One,,0,MDDS2314,401445,1,1,25
08251125-25,20251105,20251105-25-25811,25 - U of Waterloo,,1,MDDS2313,401450,1,1,25
08251125-21,20251105,20251105-21-21761,21C - Square One,,1,MDDS2313,401429,1,1,21C
08251125-16,20251105,20251105-16-16710,16 - Union Station,,0,MDDS2313,401405,1,1,16
08251125-17,20251105,20251105-17-17470,17 - Hamilton GO,,1,MDDS2313,401407,1,1,17
08251125-30,20251105,20251105-30-30671,30 - U of Waterloo,,1,MDDS2312,401466,1,1,30
08251125-47,20251105,20251105-47-47546,47D - Hwy. 407 Bus Term,,0,MDDS2312,401519,1,1,47D
08251125-17,20251105,20251105-17-17390,17 - Hamilton GO,,1,MDDS2312,401407,1,1,17
08251125-30,20251105,20251105-30-30751,30 - U of Waterloo,,1,MDDS2311,401466,1,1,30
08251125-48,20251105,20251105-48-48720,48 - Hwy. 407 Bus Term,,0,MDDS2311,401524,1,1,48
08251125-27,20251114,20251114-27-27130,27A - Finch Terminal,,0,DDS21003,401454,1,1,27A
08251125-33,20251114,20251114-33-33371,33 - U of Guelph,,1,DDS21002,401488,1,1,33
08251125-36,20251114,20251114-36-36280,36B - York Mills Term,,0,DDS21002,401497,1,1,36B
08251125-33,20251114,20251114-33-33150,33 - York Mills Term,,0,DDS21002,401492,1,1,33
08251125-17,20251114,20251114-17-17321,17 - U of Waterloo,,0,DDS21001,401406,1,1,17
08251125-17,20251114,20251114-17-17180,17 - Hamilton GO,,1,DDS21001,401407,1,1,17
08251125-25,20251114,20251114-25-25061,25 - U of Waterloo,,1,DDS21001,401450,1,1,25
08251125-17,20251114,20251114-17-17071,17 - U of Waterloo,,0,DDS11002,401406,1,1,17
